id,text,audio,speaker_id,split,human_label,expected_issue,human_note
ntu_l2_0022,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0022.m4a,ntu_l2_american_s6,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0023,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0023.m4a,ntu_l2_american_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0024,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0024.m4a,ntu_l2_american_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0025,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0025.m4a,ntu_l2_american_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0026,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0026.m4a,ntu_l2_american_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0027,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0027.m4a,ntu_l2_american_s5,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0028,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0028.m4a,ntu_l2_american_s6,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0029,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0029.m4a,ntu_l2_american_s7,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0030,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0030.m4a,ntu_l2_american_s8,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0031,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0031.m4a,ntu_l2_american_s9,val,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0032,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0032.m4a,ntu_l2_american_s10,test,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0033,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0033.m4a,ntu_l2_american_s1,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0034,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0034.m4a,ntu_l2_american_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0035,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0035.m4a,ntu_l2_american_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0036,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0036.m4a,ntu_l2_american_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0037,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0037.m4a,ntu_l2_american_s5,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0038,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0038.m4a,ntu_l2_american_s6,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0039,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0039.m4a,ntu_l2_american_s7,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0040,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0040.m4a,ntu_l2_american_s8,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0041,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0041.m4a,ntu_l2_american_s9,val,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0042,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0042.m4a,ntu_l2_american_s10,test,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0043,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0043.m4a,ntu_l2_spanish_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, beginner reading prompt."
ntu_l2_0044,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0044.m4a,ntu_l2_spanish_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, beginner reading prompt."
ntu_l2_0045,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0045.m4a,ntu_l2_spanish_s5,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, beginner reading prompt."
ntu_l2_0046,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0046.m4a,ntu_l2_spanish_s6,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, beginner reading prompt."
ntu_l2_0047,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0047.m4a,ntu_l2_spanish_s1,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, intermediate reading prompt."
ntu_l2_0048,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0048.m4a,ntu_l2_spanish_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, intermediate reading prompt."
ntu_l2_0049,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0049.m4a,ntu_l2_spanish_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; spanish learner, intermediate reading prompt."
